id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,bidirectional_min_ps,bidirectional_mean_ps,bidirectional_stddev_ps,bidirectional_max_ps,src2dst_min_ps,src2dst_mean_ps,src2dst_stddev_ps,src2dst_max_ps,dst2src_min_ps,dst2src_mean_ps,dst2src_stddev_ps,dst2src_max_ps,bidirectional_min_piat_ms,bidirectional_mean_piat_ms,bidirectional_stddev_piat_ms,bidirectional_max_piat_ms,src2dst_min_piat_ms,src2dst_mean_piat_ms,src2dst_stddev_piat_ms,src2dst_max_piat_ms,dst2src_min_piat_ms,dst2src_mean_piat_ms,dst2src_stddev_piat_ms,dst2src_max_piat_ms,bidirectional_syn_packets,bidirectional_cwr_packets,bidirectional_ece_packets,bidirectional_urg_packets,bidirectional_ack_packets,bidirectional_psh_packets,bidirectional_rst_packets,bidirectional_fin_packets,src2dst_syn_packets,src2dst_cwr_packets,src2dst_ece_packets,src2dst_urg_packets,src2dst_ack_packets,src2dst_psh_packets,src2dst_rst_packets,src2dst_fin_packets,dst2src_syn_packets,dst2src_cwr_packets,dst2src_ece_packets,dst2src_urg_packets,dst2src_ack_packets,dst2src_psh_packets,dst2src_rst_packets,dst2src_fin_packets,application_name,application_category_name,application_is_guessed,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type,Activity,Stage,DefenderResponse,Signature,Guess,IP_flag,Port_flag,Agent_flag,Transfer_flag,Violations
9846,0,10.1.3.17,fa:16:3e:c7:60:b5,fa:16:3e,52313,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625265402504,1625265462569,60065,31,3988,1625265402504,1625265462569,60065,15,1768,1625265402504,1625265462569,60065,16,2220,54,128.6451612903226,223.20880334895645,1239,54,117.86666666666667,117.15305414387664,398,54,138.75,294.2947502080185,1239,0,2002.166666666667,5179.866448040937,15011,0,4290.357142857143,7020.582187201625,15012,0,4004.333333333333,6855.130744472313,15012,2,0,0,0,29,10,2,2,1,0,0,0,13,6,2,1,1,0,0,0,16,4,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Unsecured Credentials,Data Exfiltration,Benign,APT,True,True,,,,1
9868,0,10.1.3.17,fa:16:3e:c7:60:b5,fa:16:3e,52316,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625265451839,1625265511913,60074,31,3987,1625265451839,1625265511913,60074,15,1767,1625265451840,1625265511913,60073,16,2220,54,128.61290322580643,223.1799987184268,1239,54,117.8,117.0288120812258,398,54,138.75,294.2947502080185,1239,0,2002.466666666666,5178.068443850023,15013,0,4291.0,7017.238751268742,15013,0,4004.866666666667,6852.325266096243,15014,2,0,0,0,29,10,2,2,1,0,0,0,13,6,2,1,1,0,0,0,16,4,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Unsecured Credentials,Data Exfiltration,Benign,APT,True,True,,,,1
9885,0,10.1.3.17,fa:16:3e:c7:60:b5,fa:16:3e,52319,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625265489778,1625265549831,60053,31,3988,1625265489778,1625265549831,60053,15,1768,1625265489778,1625265549831,60053,16,2220,54,128.6451612903226,223.20880334895645,1239,54,117.86666666666667,117.15305414387664,398,54,138.75,294.2947502080185,1239,0,2001.7666666666669,5180.915886832828,15013,0,4289.500000000001,7022.439492304431,15014,0,4003.533333333333,6856.867015384408,15013,2,0,0,0,29,10,2,2,1,0,0,0,13,6,2,1,1,0,0,0,16,4,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Unsecured Credentials,Data Exfiltration,Benign,APT,True,True,,,,1
9891,0,10.1.3.17,fa:16:3e:c7:60:b5,fa:16:3e,52322,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625265511845,1625265571913,60068,31,3984,1625265511845,1625265571913,60068,15,1764,1625265511846,1625265571913,60067,16,2220,54,128.51612903225808,223.0944300765548,1239,54,117.6,116.65872081785032,398,54,138.75,294.2947502080185,1239,0,2002.266666666666,5179.131014404619,15010,0,4290.571428571428,7018.807028967965,15010,0,4004.466666666668,6853.801144168798,15010,2,0,0,0,29,10,2,2,1,0,0,0,13,6,2,1,1,0,0,0,16,4,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Unsecured Credentials,Data Exfiltration,Benign,APT,True,True,,,,1
9894,0,10.1.3.8,fa:16:3e:f6:2f:13,fa:16:3e,34508,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625265543708,1625265604981,61273,42,7537,1625265543708,1625265604981,61273,22,3166,1625265543709,1625265604981,61272,20,4371,54,179.4523809523809,276.6437528118113,1274,54,143.9090909090909,153.67309430547658,641,66,218.55,368.7470213974258,1274,0,1494.463414634146,4500.090988511015,15135,0,2917.761904761905,6012.250559522298,15136,0,3224.842105263158,6254.34681075808,15136,2,0,0,0,39,15,2,2,1,0,0,0,19,8,2,1,1,0,0,0,20,7,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Encrypted Channel: Symmetric Cryptography,Establish Foothold,Benign,APT,True,True,,,,1
9895,0,10.1.3.17,fa:16:3e:c7:60:b5,fa:16:3e,52325,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625265549787,1625265609843,60056,31,3999,1625265549787,1625265609843,60056,15,1779,1625265549787,1625265609842,60055,16,2220,54,128.99999999999997,223.5349338843185,1239,54,118.6,118.5482421391634,398,54,138.75,294.2947502080185,1239,0,2001.8666666666668,5180.182021388114,15012,0,4289.714285714285,7020.996427514035,15013,0,4003.666666666666,6855.853001702441,15012,2,0,0,0,29,10,2,2,1,0,0,0,13,6,2,1,1,0,0,0,16,4,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Unsecured Credentials,Data Exfiltration,Benign,APT,True,True,,,,1
9899,0,10.1.3.17,fa:16:3e:c7:60:b5,fa:16:3e,52328,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625265582525,1625265642608,60083,31,3988,1625265582525,1625265642608,60083,15,1768,1625265582525,1625265642608,60083,16,2220,54,128.6451612903226,223.20880334895645,1239,54,117.86666666666667,117.15305414387664,398,54,138.75,294.2947502080185,1239,0,2002.7666666666669,5177.657849428362,15019,0,4291.642857142859,7016.503694391288,15020,0,4005.533333333333,6851.453024897782,15020,2,0,0,0,29,10,2,2,1,0,0,0,13,6,2,1,1,0,0,0,16,4,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Unsecured Credentials,Data Exfiltration,Benign,APT,True,True,,,,1
9915,0,10.1.3.17,fa:16:3e:c7:60:b5,fa:16:3e,53669,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625265639251,1625265700755,61504,27,5285,1625265639251,1625265700755,61504,13,1921,1625265639251,1625265698045,58794,14,3364,54,195.7407407407407,292.50228041091253,1239,54,147.76923076923077,135.4290428269566,398,54,240.28571428571428,386.97136220247,1239,0,2365.538461538461,5384.095208896435,15012,0,5125.333333333334,7113.464241503679,15013,0,4522.615384615385,7055.153441970173,15013,2,0,0,0,26,11,1,0,1,0,0,0,12,6,1,0,1,0,0,0,14,5,0,0,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Unsecured Credentials,Data Exfiltration,Benign,APT,False,True,,,,1
9916,0,10.1.3.17,fa:16:3e:c7:60:b5,fa:16:3e,59534,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625265642536,1625265702609,60073,30,3933,1625265642536,1625265702609,60073,14,1713,1625265642536,1625265702609,60073,16,2220,54,131.10000000000002,226.55795482955727,1239,54,122.35714285714285,120.05742673523248,398,54,138.75,294.2947502080185,1239,0,2071.4827586206893,5257.181079388252,15015,0,4621.0,7192.575245811939,15015,0,4004.866666666667,6854.812906341967,15016,2,0,0,0,28,10,2,2,1,0,0,0,12,6,2,1,1,0,0,0,16,4,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Unsecured Credentials,Data Exfiltration,Benign,APT,True,True,,,,1
9919,0,10.1.3.8,fa:16:3e:f6:2f:13,fa:16:3e,34520,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625265664991,1625265725064,60073,32,4355,1625265664991,1625265725064,60073,17,2049,1625265664992,1625265725064,60072,15,2306,54,136.09375,220.69294964768025,1251,54,120.52941176470588,112.63553926662024,410,66,153.73333333333332,304.5011064175692,1251,0,1937.8387096774195,5108.760215530276,15103,0,3754.5625,6703.06812306872,15104,0,4290.857142857143,7025.91273957881,15104,2,0,0,0,29,10,2,2,1,0,0,0,14,6,2,1,1,0,0,0,15,4,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Encrypted Channel: Symmetric Cryptography,Establish Foothold,Benign,APT,True,True,,,,1
9921,0,10.1.3.17,fa:16:3e:c7:60:b5,fa:16:3e,52691,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625265669804,1625265729883,60079,31,3991,1625265669804,1625265729883,60079,15,1771,1625265669805,1625265729883,60078,16,2220,54,128.74193548387095,223.2960617270168,1239,54,118.06666666666668,117.52839575831794,398,54,138.75,294.2947502080185,1239,0,2002.6333333333328,5178.590265388991,15009,0,4291.357142857143,7018.298463600407,15010,0,4005.2,6853.0393590831545,15010,2,0,0,0,29,10,2,2,1,0,0,0,13,6,2,1,1,0,0,0,16,4,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Unsecured Credentials,Data Exfiltration,Benign,APT,True,True,,,,1
9927,0,10.1.3.17,fa:16:3e:c7:60:b5,fa:16:3e,57365,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625265691862,1625265751953,60091,31,3991,1625265691862,1625265751953,60091,15,1771,1625265691862,1625265751952,60090,16,2220,54,128.74193548387095,223.2960617270168,1239,54,118.06666666666668,117.52839575831794,398,54,138.75,294.2947502080185,1239,0,2003.033333333333,5176.371345759054,15017,0,4292.214285714285,7014.029470431949,15018,0,4006.0,6849.158363311092,15018,2,0,0,0,29,10,2,2,1,0,0,0,13,6,2,1,1,0,0,0,16,4,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Unsecured Credentials,Data Exfiltration,Benign,APT,True,True,,,,1
10008,0,10.1.3.8,fa:16:3e:f6:2f:13,fa:16:3e,34788,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625265725043,1625265785115,60072,32,4354,1625265725043,1625265785115,60072,17,2048,1625265725044,1625265785114,60070,15,2306,54,136.0625,220.66409116354265,1251,54,120.47058823529412,112.51728625363464,410,66,153.73333333333332,304.5011064175692,1251,0,1937.8064516129025,5109.900575806113,15127,0,3754.5,6704.674886475356,15128,0,4290.714285714286,7027.895203331576,15128,2,0,0,0,29,10,2,2,1,0,0,0,14,6,2,1,1,0,0,0,15,4,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Encrypted Channel: Symmetric Cryptography,Establish Foothold,Benign,APT,True,True,,,,1
10014,0,10.1.3.17,fa:16:3e:c7:60:b5,fa:16:3e,51309,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625265729822,1625265789913,60091,30,3933,1625265729822,1625265789913,60091,14,1713,1625265729822,1625265789913,60091,16,2220,54,131.10000000000002,226.55795482955727,1239,54,122.35714285714285,120.05742673523248,398,54,138.75,294.2947502080185,1239,0,2072.1034482758623,5254.31028737922,15015,0,4622.384615384615,7186.989164901409,15016,0,4006.066666666666,6849.577718648759,15015,2,0,0,0,28,10,2,2,1,0,0,0,12,6,2,1,1,0,0,0,16,4,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Unsecured Credentials,Data Exfiltration,Benign,APT,True,True,,,,1
10054,0,10.1.3.8,fa:16:3e:f6:2f:13,fa:16:3e,34842,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625265745813,1625265805912,60099,32,4366,1625265745813,1625265805912,60099,17,2060,1625265745813,1625265805912,60099,15,2306,54,136.4375,221.0194762254397,1251,54,121.1764705882353,113.96229381582626,410,66,153.73333333333332,304.5011064175692,1251,0,1938.6774193548388,5106.71797006712,15104,0,3756.187500000002,6699.189594955995,15105,0,4292.785714285715,7021.764737405585,15104,2,0,0,0,29,10,2,2,1,0,0,0,14,6,2,1,1,0,0,0,15,4,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Encrypted Channel: Symmetric Cryptography,Establish Foothold,Benign,APT,True,True,,,,1
10079,0,10.1.3.17,fa:16:3e:c7:60:b5,fa:16:3e,59871,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625265762559,1625265822653,60094,30,3940,1625265762559,1625265822653,60094,14,1720,1625265762560,1625265822652,60092,16,2220,54,131.33333333333337,226.76378919914447,1239,54,122.85714285714285,120.9595336929206,398,54,138.75,294.2947502080185,1239,0,2072.2068965517246,5253.83995881183,15007,0,4622.615384615385,7186.104850548517,15008,0,4006.133333333333,6849.190816300509,15007,2,0,0,0,28,10,2,2,1,0,0,0,12,6,2,1,1,0,0,0,16,4,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Unsecured Credentials,Data Exfiltration,Benign,APT,True,True,,,,1
10084,0,10.1.3.8,fa:16:3e:f6:2f:13,fa:16:3e,34856,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625265805873,1625265866021,60148,33,4420,1625265805873,1625265866021,60148,17,2048,1625265805873,1625265866020,60147,16,2372,54,133.93939393939397,217.5310235624363,1251,54,120.47058823529412,112.51728625363464,410,66,148.25,294.99254227861434,1251,0,1879.625,5028.827771763964,15219,0,3759.250000000002,6688.313434641053,15220,0,4009.8,6844.863926436272,15220,2,0,0,0,30,10,2,2,1,0,0,0,14,6,2,1,1,0,0,0,16,4,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Encrypted Channel: Symmetric Cryptography,Establish Foothold,Benign,APT,True,True,,,,1
10087,0,10.1.3.8,fa:16:3e:f6:2f:13,fa:16:3e,34854,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625265785103,1625265845233,60130,33,4420,1625265785103,1625265845233,60130,17,2048,1625265785103,1625265845232,60129,16,2372,54,133.93939393939397,217.5310235624363,1251,54,120.47058823529412,112.51728625363464,410,66,148.25,294.99254227861434,1251,0,1879.0625,5026.3821911442055,15103,0,3758.125,6684.855050784571,15104,0,4008.6,6841.28898464526,15104,2,0,0,0,30,10,2,2,1,0,0,0,14,6,2,1,1,0,0,0,16,4,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Encrypted Channel: Symmetric Cryptography,Establish Foothold,Benign,APT,True,True,,,,1
10101,0,10.1.3.17,fa:16:3e:c7:60:b5,fa:16:3e,58467,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625265811897,1625265858639,46742,25,3612,1625265811897,1625265858639,46742,13,1632,1625265811897,1625265857201,45304,12,1980,54,144.48,246.59753310471973,1239,54,125.53846153846152,123.8605502064152,398,54,165.0,339.2014686932183,1239,0,1947.5833333333333,5050.815886882871,15013,0,3895.166666666667,6713.481305732835,15014,0,4118.545454545454,6994.293421978184,15014,2,0,0,0,24,8,1,0,1,0,0,0,12,5,1,0,1,0,0,0,12,3,0,0,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Unsecured Credentials,Data Exfiltration,Benign,APT,False,True,,,,1
10102,0,10.1.3.17,fa:16:3e:c7:60:b5,fa:16:3e,62576,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625265845728,1625265965698,119970,84,113320,1625265845728,1625265965698,119970,36,109091,1625265845729,1625265965697,119968,48,4229,54,1349.047619047619,3285.4939439202185,18114,54,3030.3055555555547,4524.361920722362,18114,54,88.10416666666669,173.73803214050955,1239,0,1445.4216867469877,4445.229424572473,15009,0,3427.7142857142853,6379.728265333549,15046,0,2552.5106382978724,5689.7294803590585,15017,2,0,0,0,82,26,2,2,1,0,0,0,34,21,2,1,1,0,0,0,48,5,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Unsecured Credentials,Data Exfiltration,Benign,APT,False,True,,,,1
10106,0,10.1.3.8,fa:16:3e:f6:2f:13,fa:16:3e,34868,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625265865915,1625265925996,60081,33,4421,1625265865915,1625265925996,60081,17,2049,1625265865915,1625265925995,60080,16,2372,54,133.96969696969697,217.5596879089283,1251,54,120.52941176470588,112.63553926662024,410,66,148.25,294.99254227861434,1251,0,1877.53125,5031.856573834065,15103,0,3755.0625,6694.2568566271775,15104,0,4005.333333333334,6851.279168016381,15104,2,0,0,0,30,10,2,2,1,0,0,0,14,6,2,1,1,0,0,0,16,4,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Encrypted Channel: Symmetric Cryptography,Establish Foothold,Benign,APT,True,True,,,,1
10129,0,10.1.3.17,fa:16:3e:c7:60:b5,fa:16:3e,62577,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625265849841,1625265858644,8803,18,3195,1625265849841,1625265858644,8803,9,1413,1625265849841,1625265849896,55,9,1782,54,177.5,285.8566588550365,1239,54,157.0,139.2587519691312,398,54,198.0,391.540227818292,1239,0,517.8235294117649,2120.879482528832,8748,0,1100.375,3090.1380892630486,8748,0,6.875,9.417878135303544,24,2,0,0,0,17,8,1,0,1,0,0,0,8,5,1,0,1,0,0,0,9,3,0,0,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Unsecured Credentials,Data Exfiltration,Benign,APT,False,True,,,,1
10136,0,10.1.3.17,fa:16:3e:c7:60:b5,fa:16:3e,58052,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625265905699,1625265965774,60075,31,3984,1625265905699,1625265965774,60075,15,1764,1625265905699,1625265965774,60075,16,2220,54,128.51612903225808,223.0944300765548,1239,54,117.6,116.65872081785032,398,54,138.75,294.2947502080185,1239,0,2002.500000000001,5179.730646372022,15008,0,4291.071428571428,7019.781384545618,15008,0,4005.0,6854.7084964591,15009,2,0,0,0,29,10,2,2,1,0,0,0,13,6,2,1,1,0,0,0,16,4,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Unsecured Credentials,Data Exfiltration,Benign,APT,True,True,,,,1
10178,0,10.1.3.8,fa:16:3e:f6:2f:13,fa:16:3e,34874,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625265965208,1625266025316,60108,33,4428,1625265965208,1625266025316,60108,17,2056,1625265965208,1625266025316,60108,16,2372,54,134.18181818181816,217.76412906879528,1251,54,120.94117647058825,113.47437518457376,410,66,148.25,294.99254227861434,1251,0,1878.375000000001,5033.477741822185,15104,0,3756.750000000002,6695.822234796859,15104,0,4007.2,6852.95948790427,15104,2,0,0,0,30,10,2,2,1,0,0,0,14,6,2,1,1,0,0,0,16,4,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Encrypted Channel: Symmetric Cryptography,Establish Foothold,Benign,APT,True,True,,,,1
10179,0,10.1.3.8,fa:16:3e:f6:2f:13,fa:16:3e,34872,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625265925916,1625265986008,60092,33,4420,1625265925916,1625265986008,60092,17,2048,1625265925917,1625265986007,60090,16,2372,54,133.93939393939397,217.5310235624363,1251,54,120.47058823529412,112.51728625363464,410,66,148.25,294.99254227861434,1251,0,1877.875,5035.009393911217,15104,0,3755.75,6698.639210068465,15104,0,4006.0,6856.047028510149,15104,2,0,0,0,30,10,2,2,1,0,0,0,14,6,2,1,1,0,0,0,16,4,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Encrypted Channel: Symmetric Cryptography,Establish Foothold,Benign,APT,True,True,,,,1
10198,0,10.1.3.17,fa:16:3e:c7:60:b5,fa:16:3e,57269,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625266025730,1625266085791,60061,31,3991,1625266025730,1625266085791,60061,15,1771,1625266025730,1625266085791,60061,16,2220,54,128.74193548387095,223.2960617270168,1239,54,118.06666666666668,117.52839575831794,398,54,138.75,294.2947502080185,1239,0,2002.0333333333333,5180.519308833373,15013,0,4290.071428571428,7021.587421486855,15014,0,4004.066666666666,6856.391163064749,15014,2,0,0,0,29,10,2,2,1,0,0,0,13,6,2,1,1,0,0,0,16,4,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Unsecured Credentials,Data Exfiltration,Benign,APT,True,True,,,,1
10217,0,10.1.3.17,fa:16:3e:c7:60:b5,fa:16:3e,58424,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625266085743,1625266145807,60064,31,3995,1625266085743,1625266145807,60064,15,1775,1625266085744,1625266145806,60062,16,2220,54,128.87096774193543,223.41437463981347,1239,54,118.33333333333331,118.03490202155504,398,54,138.75,294.2947502080185,1239,0,2002.1333333333328,5179.891309825834,15015,0,4290.285714285714,7020.479935693323,15016,0,4004.1333333333337,6855.273693261548,15016,2,0,0,0,29,10,2,2,1,0,0,0,13,6,2,1,1,0,0,0,16,4,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Unsecured Credentials,Data Exfiltration,Benign,APT,True,True,,,,1
10221,0,10.1.3.8,fa:16:3e:f6:2f:13,fa:16:3e,34886,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625266106001,1625266166090,60089,33,4420,1625266106001,1625266166090,60089,17,2048,1625266106001,1625266166090,60089,16,2372,54,133.93939393939397,217.5310235624363,1251,54,120.47058823529412,112.51728625363464,410,66,148.25,294.99254227861434,1251,0,1877.78125,5037.166438067972,15104,0,3755.562500000002,6701.895383334977,15104,0,4005.9333333333343,6859.379610292409,15104,2,0,0,0,30,10,2,2,1,0,0,0,14,6,2,1,1,0,0,0,16,4,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Encrypted Channel: Symmetric Cryptography,Establish Foothold,Benign,APT,True,True,,,,1
10248,0,10.1.3.8,fa:16:3e:f6:2f:13,fa:16:3e,34878,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625266025240,1625266085462,60222,33,4422,1625266025240,1625266085462,60222,17,2050,1625266025240,1625266085461,60221,16,2372,54,134.0,217.58848774693945,1251,54,120.58823529411764,112.75418995736334,410,66,148.25,294.99254227861434,1251,0,1881.9375,5021.847853821885,15170,0,3763.875,6676.105739875606,15172,0,4014.7333333333336,6831.7065266788695,15170,2,0,0,0,30,10,2,2,1,0,0,0,14,6,2,1,1,0,0,0,16,4,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Encrypted Channel: Symmetric Cryptography,Establish Foothold,Benign,APT,True,True,,,,1
10258,0,10.1.3.8,fa:16:3e:f6:2f:13,fa:16:3e,34884,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625266085292,1625266145397,60105,33,4421,1625266085292,1625266145397,60105,17,2049,1625266085292,1625266145397,60105,16,2372,54,133.96969696969697,217.5596879089283,1251,54,120.52941176470588,112.63553926662024,410,66,148.25,294.99254227861434,1251,0,1878.28125,5032.309905288316,15104,0,3756.5625,6694.062911453701,15104,0,4007.0,6851.127196100132,15104,2,0,0,0,30,10,2,2,1,0,0,0,14,6,2,1,1,0,0,0,16,4,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Encrypted Channel: Symmetric Cryptography,Establish Foothold,Benign,APT,True,True,,,,1
10295,0,10.1.3.8,fa:16:3e:f6:2f:13,fa:16:3e,34892,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625266205364,1625266265461,60097,33,4424,1625266205364,1625266265461,60097,17,2052,1625266205365,1625266265461,60096,16,2372,54,134.0606060606061,217.64649368212025,1251,54,120.70588235294116,112.99267935682954,410,66,148.25,294.99254227861434,1251,0,1878.03125,5030.245543191544,15104,0,3756.0625,6691.015214138534,15104,0,4006.4,6847.988492980986,15104,2,0,0,0,30,10,2,2,1,0,0,0,14,6,2,1,1,0,0,0,16,4,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Encrypted Channel: Symmetric Cryptography,Establish Foothold,Benign,APT,True,True,,,,1
10300,0,10.1.3.17,fa:16:3e:c7:60:b5,fa:16:3e,58425,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625266145755,1625266205823,60068,30,3930,1625266145755,1625266205823,60068,14,1710,1625266145755,1625266205822,60067,16,2220,54,131.00000000000003,226.4718906208435,1239,54,122.14285714285714,119.67768067917784,398,54,138.75,294.2947502080185,1239,0,2071.3103448275865,5256.741767234639,15015,0,4620.615384615384,7191.804786682102,15016,0,4004.466666666666,6854.1247629924765,15016,2,0,0,0,28,10,2,2,1,0,0,0,12,6,2,1,1,0,0,0,16,4,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Unsecured Credentials,Data Exfiltration,Benign,APT,True,True,,,,1
